Waktu,Data,Sentiment
9/21/2021 15:47,"kalau Kereta kemarin sih pakai aplikasi peduli lindungi, kalau kereta jarak jauh sepertinya vaksin sama SWAB deh",neutral
9/5/2021 14:56,Sepertinya bukan sertifikat vaksin deh tapi scan dari aplikasi peduli lindungi,positive
9/17/2021 3:00,Tertumpuk datanya Ka. vaksin umum bersama bukan? kalau iya saya juga gitu kemarin. Benar2 sebulan lebih baru dapat sertifikat vaksin di peduli lindungi,negative
9/22/2021 12:01,langsung keluar di hari itu juga kok periksa saja aplikasi peduli lindungi,positive
9/22/2021 3:03,"lihat dari Peduli Lindungi coba ka, saya Tidak ada pesan singkat Ketika lihat Peduli Lindungi ada sih",positive
9/6/2021 11:26,"lihat di aplikasi peduli lindungi belum ada juga, saya vaksin siang sorenya sudah harus punya sertifikat soalnya",negative
9/16/2021 11:29,"Tidak , periksa di Peduli Lindungi saja ka",neutral
9/16/2021 4:40,"tidak apa2 sih, hanya nanti di aplikasi Peduli Lindungi jadinya kalau untuk akun pakai nomor ponsel jadi ada 2 nama dibagian titik",positive
9/16/2021 11:35,"tidak, unduh aplikasi peduli lindungi",neutral
9/8/2021 23:51,"unduh dulu sertifikat vaksin dalam bentuk PDF di aplikasi peduli lindungi. Masalah mencetak itu sih, tinggal cetak saja",positive
9/22/2021 5:06,sudah terintegrasi Peduli Lindungi juga loh,positive
9/17/2021 5:33,pengalaman saya mau vaksin tapi Nomor Induk Kependudukan sudah di pakai dengan nama orang lain. . Sudah lapor disdukcapil sih tidak ada tanggapan,negative
9/21/2021 13:19,"Malam sahabat, saat ini persyaratan penerbangan rute tersebut wajib Menunjukan sertifikat vaksin dosis satu dan dua",neutral
9/20/2021 13:31,sudah mengunduh aplikasi peduli lindungi?,neutral
9/20/2021 9:47,cuma butuh aplikasi peduli lindungi,positive
9/20/2021 5:41,"Siang sahabat, persyaratan penerbangan rute tersebut apabila sudah melakukan vaksinasi dosis satu dan dua",neutral
9/21/2021 7:06,Tergantung SWAB dimana. Kalau terdaftar di Peduli Lindungi masuk,positive
9/20/2021 3:28,Lihat di Peduli Lindungi tidak ada?,neutral
9/22/2021 10:30,"maaf ikutan, sebelum masuk bioskop pastikan sudah mengunduh aplikasi peduli lindungi jadi Tidak perlu bawa sertifikat cetak",positive
9/10/2021 4:31,unduh aplikasi peduli lindungi.,positive
9/16/2021 7:48,"Aku vaksin senin sampai sekarang belum ada, teman saya juga belum. Periksa selain di Peduli Lindungi dimana ya?",negative
9/22/2021 1:03,di aplikasi peduli lindungi sekarang sudah ada ka,positive
9/22/2021 13:17,"di aplikasi peduli lindungi kak ada riwayat vaksin nya, nanti yang belum vaksin, yang baru 1 dosis sama yang sudah penuh",positive
9/22/2021 13:23,"Tidak perlu cetak sih karena sudah tertera di aplikasi kamu. untuk barcode, jadi setiap mall itu bakal ada barcodenya",positive
9/22/2021 13:20,scan barcode pakai aplikasi peduli lindungi ka. . . disitu sudah ada rekam jejak sertifikat vaksin kita nya,positive
9/18/2021 15:52,"harus pakai aplikasi peduli lindungi, scan nanti di geser ke bawah warna apa Kasih tunjuk petugas keamanan",positive
9/20/2021 3:57,Coba saja periksa di aplikasi nya *Peduli Lindungi,positive
9/19/2021 15:08,Pinggir jalan soalnya saya tidak punya aplikasi peduli lindungi :(,negative
9/19/2021 0:48,Oh saya pikir itu aplikasi Peduli Lindungi,neutral
9/21/2021 7:09,aku dulu tidak ada karena ternyata nomor teleponnya salah input perlu ngurus kirim email ke Peduli Lindungi,negative
9/20/2021 9:30,yang di unduh dari Peduli Lindungi saja kak,neutral
9/22/2021 10:41,pakai Peduli Lindungi saja yak?,neutral
9/21/2021 18:00,"Selamat malam, mohon maaf Mau bertanya kalau untuk penerbangan dari Bali ke Bandung SWAB antigen, harus unduh aplikasi peduli lindungi?",positive
9/18/2021 8:39,"Saya juga sudah vaksin 2x, sudah akses Peduli Lindungi, kalau diminta untuk bepergian jadi sudah siap semua",positive
9/21/2021 11:28,Intinya harus di data ke aplikasi peduli lindungi dan tidak bisa langsung diterima ya,negative
9/20/2021 16:39,"Iya hanya perlu aplikasi peduli lindungi, jangan lupa tetap perhatikan protokol kesehatan dan kalau bisa tetap mengurangi aktifitas di luar rumah",positive
9/7/2021 1:21,Pengalamanku untuk bisa masuk ke aplikasi peduli lindungi akan diverifikasi dengan 2 pilihan. Menggunakan nomor ponsel atau e-mail,positive
9/16/2021 13:57,Karena hanya beberapa tempat yang terdaftar di Peduli Lindungi jadi tidak semua ke data,negative
9/6/2021 1:58,Aku semalam rabu/ kamis vaksin Minggu sudah ada di aplikasi peduli lindungi,positive
9/6/2021 4:01,"Bisa di aplikasi peduli lindungi, bisa juga diweb Peduli Lindunginya",positive
9/22/2021 11:09,"Tidak perlu, pasang aplikasi Peduli Lindungi langsung di scannya",positive
9/19/2021 5:14,"Kalau ditanya vaksin ka, hanya masuknya di periksa Peduli Lindungi dulu. Tadi lihat di sosial media nya",positive
9/17/2021 6:30,"siang, saya mau tanya tanggal 14 september kemarin saya ikut vaksin di menara bank mega Jakarta tapi sampai sekarang statusnya masih belum vaksin di aplikasi peduli lindungi. Saya harus bagaimana?",neutral
9/4/2021 7:17,aplikasi peduli lindungi aman,positive
9/4/2021 7:15,aplikasi peduli lindungi aman dan terpercaya data pribadi kita #Peduli Lindungi Aman,positive
9/22/2021 0:08,bisa . . . tapi kenapa Tidak mengunduh Peduli Lindungi di ponsel saja deh jadi lebih praktis,positive
9/22/2021 2:48,langsung periksa di Peduli Lindungi saja,neutral
9/21/2021 5:16,maaf bukannya periksa Peduli Lindungi pakai Nomor Induk Kependudukan ya? nomor ponsel hanya untuk dapat kabar penting misal kapan vaksin ke2,neutral
9/19/2021 2:55,"hai kak. . mau tanya. Kalau hasil RDT antigen tidak teritegrasi di aplikasi peduli lindungi, apakah masih bisa terbang?",negative
9/17/2021 3:20,Aktifkan Peduli Lindungi,positive
9/17/2021 3:20,Polsek Penebel Peduli Lindungi,positive
9/17/2021 3:09,4 warna yang harus diketahui pada aplikasi peduli lindungi,positive
9/19/2021 15:44,tapi saya Peduli Lindungi,positive
9/16/2021 10:09,sudah dilihat melalui web Peduli Lindungi?,neutral
9/19/2021 11:40,saya Tidak pakai aplikasi peduli lindungi nih. . itu perlu untuk buat akun dulu ya?,neutral
9/20/2021 12:20,aplikasi peduli lindungi,neutral
9/17/2021 13:34,Bisa kok telepon pusat bantuan Peduli Lindungi. diperbarui nomornya.,positive
9/22/2021 2:42,Lihat saja di Peduli Lindungi,neutral
9/19/2021 5:30,Iya tapi Ayah saya surat vaksin nya di unduh bisa juga masuk tidak harus unduh aplikasi peduli lindungi,neutral
9/19/2021 3:49,pakai Peduli Lindungi saja,neutral
9/20/2021 8:45,Telepon 1199 Ka pengalaman saya . . Besoknya ada pesan singkat berisikan link Peduli Lindungi untuk unduh sertifikat vaksin,positive
9/16/2021 3:09,Wajib pakai aplikasi peduli lindungi,positive
9/20/2021 4:50,Peduli Lindungi diperbarui terus juga tetap saja jelek,negative
9/20/2021 11:25,"Aku juga gitu. Vaksin tanggal 15 September, tapi sertifikat vaksin baru ada di web Peduli Lindungi tanggal 7 November",negative
9/20/2021 11:15,"bukan tiket vaksin, unduh saja aplikasi peduli lindungi, nanti pilih sertifikat vaksin nanti keluar ka",positive
9/16/2021 16:34,kalau pakai aplikasi peduli lindungi bisa gratis tidak?,neutral
9/18/2021 7:15,"Katanya, kalau di aplikasi peduli lindungi hijau itu boleh",positive
9/18/2021 7:55,Masuk ciwalk pakai aplikasi peduli lindungi??,neutral
9/21/2021 12:03,Dapat kami informasikan bahwa jika hasil vaksinasi dan hasil PCR Test sudah dapat diakses melalui aplikasi Peduli Lindungi,neutral
9/22/2021 13:46,Tempat makan sebagian besar sudah bisa menikmati makanan di tempat. Kecuali mie gacoan kemarin tidak hanya melakukan scan pada aplikasi Peduli Lindungi,negative
9/18/2021 12:25,Silakan menghubungi dan deskripsikan permasalahan anda ke Peduli Lindungi terkait kendala tersebut,neutral
9/18/2021 12:07,Ada di aplikasi peduli lindungi,positive
9/17/2021 15:07,Ada yang salah dipenulisan nomor ponsel dan nama serta nomor Nomor Induk Kependudukan tidak? Dikarenakan pengalaman tenaga kesehatan pernah melakukan kesalahan tersebut sehingga tidak terdeteksi di Aplikasi Peduli Lindungi.,negative
9/16/2021 15:03,"Aku malah sempat baca komen akun kementerian kesehatan di salah satu video tiktok, kalau cetak kartu vaksin malah tidak disarankan melainkan menggunakan Aplikasi Peduli Lindungi",positive
9/18/2021 12:18,Aku tadi siang juga vaksin Kak. Alhamdulillah sorenya sudah keluar sertifikatnya di aplikasi peduli lindungi,positive
9/17/2021 14:35,"Bisa sepertinya, ayah Ibu Saya hanya punya 1 Ponsel, dan Ketika periksa sertifikat di aplikasi peduli lindungi bisa",positive
9/10/2021 14:27,Bisa diselesaikan sewaktu mau vaksin ke dua untuk sertifikatnya bisa periksa di aplikasi atau web Peduli Lindungi kak,positive
9/16/2021 18:03,"Boleh unduh aplikasi peduli lindungi terlebih dahulu, jangan lupa. ",positive
9/16/2021 18:18,"Boleh kak, unduh Peduli Lindungi, Nanti scan barcode",positive
9/18/2021 6:59,"Boleh, pakai aplikasi peduli lindungi tinggal scan saja lalu masuk",positive
9/16/2021 15:03,"Untuk Menunjukan bukti vaksin, tetapi tidak dicetak tidak masalah. Bisa diakses melalui aplikasi peduli lindungi",positive
9/16/2021 14:07,"Buka di Peduli Lindungi kak, aku sewaktu vaksin pertama tidak dapat lalu sewaktu vaksin kedua sudah dapat sertifikatnya",positive
9/19/2021 16:46,Buka Peduli Lindungi tetapi diweb,positive
9/18/2021 16:11,Bukannya hanya Menunjukan sertifikat pakai aplikasi peduli lindungi kak?,neutral
9/22/2021 4:55,"Lihat aplikasi atau web peduli lindungi kak, beberapa orang memang tidak dapat pesannya termasuk aku tapi Ketika buka aplikasi, sertifikat sudah tersedia",positive
9/16/2021 13:42,"Lihat aplikasi peduli lindungi kak, Aku sewaktu vaksin tidak dapat kertas seperti itu",positive
9/16/2021 13:45,Lihat di Peduli Lindungi ka,positive
9/16/2021 13:41,"Lihat Peduli Lindungi kak, sehabis itu periksa langsung. Ibu saya sehari langsung ada sertifikat di aplikasi nya",positive
9/21/2021 6:06,Lihat saja di web Peduli Lindungi,positive
9/16/2021 13:40,Coba periksa di aplikasi peduli lindungi kak,neutral
9/5/2021 3:34,"Coba periksa di aplikasi peduli lindungi saja kak atau di webnya, aku saja tidak dapat pesannya tetapi tersedia di aplikasi",positive
9/21/2021 8:03,Coba buka di web Peduli Lindungi. Nanti masukkan akun setelah itu lihat sertifikat ada tidaknya,neutral
9/21/2021 8:37,"dari website Peduli Lindungi, Nanti pilih lihat sertifikat, masukan nama, Nomor Induk Kependudukan , dan lain2 sesuai kartu tanda penduduk pasti tersedia sertifikat",positive
9/18/2021 12:00,di aplikasi peduli lindungi pasti ada,positive
9/18/2021 1:13,"di Peduli Lindungi ka, kamu bisa unduh aplikasinya atau website, kemudian biasanya sekitar 2- 3 hari akan tersedia",positive
9/19/2021 17:44,"disini scan barcode lewat aplikasi peduli lindungi, kemudian masuk",positive
9/18/2021 3:21,"jika ke supermarket pakai Peduli Lindungi juga, yang dibawah 12 tahun kasihan sekali",negative
9/22/2021 13:19,"Tidak masalah selagi itu bukan Nomor Induk Kependudukan yang salah, aplikasi peduli lindungi memang begitu, coba ke webnya",positive
9/20/2021 6:08,"tidak bisa, soalnya sekarang masuk kemana harus pakai surat vaksin, terus scan barcode gitu di aplikasi peduli lindungi",negative
9/22/2021 7:23,Semalam di Medan saya dapat pemberitahuan dari Peduli Lindungi kalau lagi berada di zona merah,positive
9/21/2021 16:43,"Bantu jawab, sekarang naik pesawat cukup pakai surat vaksin, dan aplikasi peduli lindungi",positive
9/22/2021 11:52,ibu sama nenek Tidak dapat pesan singkat sertifikat. tapi sertifikat tetap ada di Peduli Lindungi,positive
9/17/2021 7:11,"Tidak membuat sendiri, sudah disediakan pemerintah asalkan daftar dulu di website Peduli Lindungi",positive
9/18/2021 2:40,Iya kemana mana yang umum harus akses Peduli Lindungi. Bagaimana yang Ponselnya tidak terdukung internetnya,negative
9/5/2021 0:22,"Iya sama, tenang saja kak itu data juga akan ditautkan dengan aplikasi peduli lindungi",negative
9/16/2021 15:04,Jadi jika mau tunjukkan sudah vaksin melalui aplikasi peduli lindungi saja. tidak perlu dicetak,positive
9/18/2021 10:01,Aplikasi peduli lindungi saja sering gangguan,negative
9/16/2021 1:45,"Kakaknya sudah daftar belum? Aku juga seperti itu beberapa hari lalu, tetapi mendaftar melalui tautan Peduli Lindungi, berhasil",positive
9/10/2021 0:53,"Aku dapat kak, sama seperti itu. Tapi misal tidak punya pun bisa pakai aplikasi peduli lindungi",positive
9/18/2021 0:16,"sepertinya tetap bayar ka, hanya saja sekarang diwajibkan membawa sertifikat Peduli Lindungi",positive
9/18/2021 12:14,"Kemarin aku juga seperti ini kak, buka saja aplikasi peduli lindungi, lalu masukkan Nomor Induk Kependudukan kamu, pasti akan tersedia sertifikat di Aplikasi Peduli Lindungi",positive
9/16/2021 14:16,"Aku juga tidak dapat pesannya, dilihat saja di web atau aplikasi peduli lindungi",positive
9/18/2021 3:28,"Sedang diluar kota tetap menyalakan Aplikasi Peduli Lindungi, hanya saja sedang malas keluar rumah. ",negative
9/18/2021 6:47,"Bukannya Peduli Lindungi hanya untuk masuk ke tempat umumnya, bayarnya tetap Kak",neutral
9/20/2021 16:47,Lapor ke bagian pelayanan Peduli Lindungi saja,positive
9/6/2021 19:20,Lewat aplikasi peduli lindungi kak,positive
9/22/2021 14:46,"Maaf ikutan, kalau di Peduli Lindungi, kalau semisal kita belum ada KTP, sertifikat Tidak bisa di unduh ya? :(",negative
9/16/2021 13:42,Memang terkadang seperti itu tidak apa2. unduh aplikasi peduli lindungi periksa sertifikat vaksin kamu. Pasti ada,positive
9/18/2021 1:05,Penyimpanan ponsel aku penuh tidak bisa unduh aplikasi peduli lindungi,negative
9/21/2021 2:01,"kak kemarin Ayah saya vaksin pertama dia tidak dapat pesan, di aplikasi peduli lindungi pun Tidak bisa di unduh",negative
9/18/2021 14:39,Peduli Lindungi untuk masuk atau keluar mall kak,positive
9/18/2021 0:55,"Peduli Lindungi itu untuk masuk, aku kemarin ke toko buku juga seperti itu. Kita harus membuat akun Peduli Lindungi",positive
9/18/2021 0:53,Peduli Lindungi saya tidak dapat diperbarui,negative
9/16/2021 23:47,"Peduli Lindungi memang suka seperti itu, ditunggu saja tidak akan lama",positive
9/18/2021 2:05,Peduli Lindungi nya saja eror kesal saya mau ke mall Tidak bisa masuk mulu,negative
9/21/2021 16:05,Peduli Lindungi saja scan sertifikat atau Kartu Tanda Penduduk,positive
9/19/2021 1:13,Tidak akan terduga nantinya Peduli Lindungi bisa di isi dengan uang virtual,negative
9/21/2021 8:38,"Saya tidak dapat pesan, saya unduh di Peduli Lindungi tanpa scan ko tahapnya hanya daftar terus unduh sertifikat. Pakai aplikasi lebih mudah",positive
9/18/2021 16:12,scan aplikasi peduli lindungi,positive
9/18/2021 16:12,Scan barcode dari mall nya saja Ka. tapi harus pakai aplikasi peduli lindungi,positive
9/18/2021 16:26,Scan barcode di Peduli Lindungi saja,positive
9/18/2021 16:21,Scan barcode mall pakai aplikasi peduli lindungi kak,positive
9/19/2021 23:21,Sedangkan kalau astrazeneca jarak waktunya 3 bulan. Cara menghitung waktunya sehari setelah vaksin lalu sertifikat akan tersedia di Aplikasi Peduli Lindungi,positive
9/22/2021 11:46,"Seharusnya vaksinasi kedua dari sekolah juga. Coba tanyakan kepada pihak sekolah. Masalah sertifikat vaksin, periksa di web Aplikasi Peduli Lindungi",negative
9/18/2021 16:12,sertifikat Peduli Lindungi,neutral
9/22/2021 12:10,"pesannya memang seperti itu kak, lama di terima. Lebih baik, pakai Peduli Lindungi saja. Aku setelah vaksin dosis 1 sertifikat tersedia",positive
9/20/2021 16:48,sudah berapa lama tidak tersedia sertifikatnya? Saya setelah vaksin pertama langsung tersedia di web Peduli Lindungi,positive
9/18/2021 17:52,"sudah kak, yang terpenting tersedia di Peduli Lindungi",positive
9/19/2021 12:41,"sudah, tapi tetap. Pakai Peduli Lindungi",positive
9/19/2021 18:38,"tadi sore baru saja dari rumah makan, pakai aplikasi peduli lindungi untuk masuk. Sudah seperti hotel saja",negative
9/19/2021 16:53,tanya sama pihak vaksinasinya Ka. Seperti aku Kemarin. vaksin 1 Tidak kedata sama kelurahan. Sewaktu vaksin kedua sertifikat tersedia ada di Peduli lindungi,positive
9/22/2021 17:19,Tempat saya malah ada di kasih kartu dan langsung di kasih tahu vaksin ke 2 kapan yang di informasikan itu hanya sertifikat untuk aplikasi peduli lindungi,positive
9/16/2021 17:13,Tetap waspada. ada berita 3. 000 orang yang positif jalan di mall. . informasi dari Peduli Lindungi. . Pusing,negative
9/18/2021 0:54,"Tidak menyusahkan untuk yang Tidak punya ponsel ya. ibu saya belum vaksin, bukan karena tidak mau. hanya karena tidak paham cara daftar dari Peduli Lindungi",negative
9/18/2021 16:13,Hanya scan barcode saja kak pakai aplikasi peduli lindungi nanti ada tulisan masuk sudah deh kamu bisa mengunjungi tempat yang kamu mau,positive
9/16/2021 13:41,unduh Peduli Lindungi ka,positive
9/8/2021 2:11,Web Peduli Lindungi Web ya bukan aplikasi,positive
9/19/2021 10:20,"Sore sahabat, perihal tersebut silahkan berkoordinasi dengan fasilitas kesehatan ketika tes, untuk melakukan pengecekan aplikasi Peduli Lindungi",positive
9/20/2021 13:33,"aku tidak tahu kapan untuk vaksin kedua, di Peduli Lindungi tidak ada jadwal",negative
9/17/2021 6:27,"yang kemarin kelola database Peduli Lindungi, sekarang sudah bergabung",positive
9/16/2021 5:58,Tidak bisa tetapi harus scan barcode di aplikasi peduli lindungi,negative
9/7/2021 9:30,Kemarin di terminal 3 hasil antigen yang sudah terhubung ke Peduli Lindungi itu tinggal discan di mesin selamat datang,positive
9/7/2021 2:02,Ini benar Tidak bisa pakai sertifikat PDF atau cetak ya? Harus pakai aplikasi peduli lindungi yang kontroversial itu?,negative
9/18/2021 14:11,Ka? untuk sertifikat vaksin itu harus di cetak atau bisa bentuk digital menggunakan aplikasi peduli lindungi ya?,neutral
9/9/2021 8:18,"ka izin bertanya, kalau semisalnya test di tempat swab / PCR yang kerja sama dengan pemerintah hasil dari test dapat dilihat di aplikasi Peduli Lindungi?",neutral
9/4/2021 2:05,Ka? Untuk test antigennya harus terkoneksi dengan aplikasi peduli lindungi atau tidak?,neutral
9/18/2021 1:33,"Izin bertanya, teman saya sudah vaksin tapi sertifikat nya belum dapat juga . . di Peduli Lindungi juga tidak ada",negative
9/7/2021 4:32,Izin tanya Ka Apakah untuk Lab / Tempat test SWAB antigen / PCR harus di Lab / Rumah sakit yang terdaftar di aplikasi peduli lindungi?,neutral
